method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,assigned
scmap_cluster...1,0.029454871690102063,0.4556172508854171,0.12483155252718998,0.18181818181818182,11,0.45454545454545453,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
scmap_cell...2,0,0,0.15592593243562683,1,1,1,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
chetah...3,-0.0023900359951515627,0.05924067065376968,0.13826686131454172,0.9318181818181818,3,0.9318181818181818,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
singlecellnet...4,0,0,0.15592593243562683,1,1,-Inf,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
garnett...5,0,0,0.15592593243562683,1,1,-Inf,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
singleR...6,0,0,0.15592593243562683,0,1,1,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
cellassign...7,0.0074207366176235285,0.07932145149731931,0.167172177887166,0,2,0.9318181818181818,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
seurat...8,0,0,0.15592593243562683,NA,1,-Inf,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
tscan...9,0.055275781423376975,0.5080701632219939,0.1215162614828073,NA,8,0.18181818181818182,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
sc3...10,0.11218698327101552,0.5226331001031373,0.20515105781286905,NA,8,0.25,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
liger...11,0,0,0.15592593243562683,NA,1,1,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
cidr...12,0.022063282168922917,0.3617974144108721,0.12461119656980671,NA,7,0.5,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
monocle3...13,0,0,0.15592593243562683,NA,1,1,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
pcaReduce...14,0.03722280115700387,0.5517301283252658,0.13139036155660136,NA,17,0.45454545454545453,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,NA
scmap_cluster...15,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
scmap_cell...16,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
chetah...17,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
singlecellnet...18,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
garnett...19,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
singleR...20,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
cellassign...21,NA,NA,NA,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
seurat...22,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
tscan...23,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
sc3...24,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
liger...25,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
cidr...26,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
monocle3...27,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
pcaReduce...28,NA,NA,NA,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,TRUE
scmap_cluster...29,0.029454871690102063,0.4556172508854171,0.12483155252718998,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
scmap_cell...30,0,0,0.15592593243562683,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
chetah...31,-0.0023900359951515627,0.05924067065376968,0.13826686131454172,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
singlecellnet...32,0,0,0.15592593243562683,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
garnett...33,0,0,0.15592593243562683,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
singleR...34,0,0,0.15592593243562683,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
cellassign...35,0.0074207366176235285,0.07932145149731931,0.167172177887166,NA,NA,NA,TRUE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
seurat...36,0,0,0.15592593243562683,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
tscan...37,0.055275781423376975,0.5080701632219939,0.1215162614828073,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
sc3...38,0.11218698327101552,0.5226331001031373,0.20515105781286905,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
liger...39,0,0,0.15592593243562683,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
cidr...40,0.022063282168922917,0.3617974144108721,0.12461119656980671,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
monocle3...41,0,0,0.15592593243562683,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
pcaReduce...42,0.03722280115700387,0.5517301283252658,0.13139036155660136,NA,NA,NA,FALSE,midbrain_mouse,0.9098373878120828,3.137994510365168,0.3766375040503634,0.21528259963893903,25,0.06818181818181818,0.868598847803125,44,21603,FALSE
